prov,ac,gen,nat,labor,age2,age3,age4,age5,educ1,educ2,educ3,income
39,6,1,1,1,0,1,0,0,0,1,0,11585.5843444088
39,6,1,1,1,0,1,0,0,0,1,0,10246.5433542398
39,6,1,1,1,0,1,0,0,0,1,0,16090.8317591309
39,6,2,1,3,1,0,0,0,0,1,0,10294.9632099471
39,6,1,1,0,0,0,0,0,0,0,0,13515.8763951419
39,6,1,1,1,0,1,0,0,0,1,0,6667.59991824306
39,6,2,1,3,0,0,1,0,0,0,1,24773.6170762506
39,6,2,1,1,0,0,1,0,1,0,0,13900.9788560342
39,6,2,1,0,0,1,0,0,0,0,0,12671.7949178948
39,6,1,1,3,0,0,1,0,0,1,0,6455.13031898145
39,6,1,1,1,0,1,0,0,0,1,0,18849.9710146306
39,6,1,1,1,0,1,0,0,0,1,0,5211.87146129783
39,6,1,1,3,0,0,1,0,0,1,0,2701.1608091237
39,6,1,1,2,0,1,0,0,0,1,0,5898.77384576734
39,6,2,1,3,1,0,0,0,0,0,1,8483.14883037985
39,6,1,1,1,1,0,0,0,1,0,0,7149.76503816528
39,6,2,1,3,1,0,0,0,0,1,0,4249.81539757943
39,6,2,1,3,0,0,0,1,1,0,0,12756.6776624501
39,6,2,1,3,0,1,0,0,0,1,0,3889.29568246453
39,6,2,1,0,0,0,0,0,0,0,0,5308.38513382854
39,6,1,1,3,0,0,1,0,0,1,0,8037.25029451845
39,6,1,1,1,0,1,0,0,0,1,0,7919.27666983093
39,6,2,1,2,0,1,0,0,0,1,0,7544.47575775919
39,6,1,1,2,0,1,0,0,1,0,0,4147.48729012418
39,6,1,1,3,0,0,0,1,1,0,0,6176.44118116698
39,6,1,1,1,0,1,0,0,0,1,0,9791.31987479
39,6,1,1,3,0,0,1,0,1,0,0,5896.9187844679
39,6,1,1,3,0,0,0,1,1,0,0,7474.63254272903
39,6,1,1,3,0,1,0,0,0,0,1,11111.2501727311
39,6,2,1,3,1,0,0,0,0,1,0,5345.39965021503
39,6,2,1,3,0,1,0,0,1,0,0,13183.0499581062
39,6,2,1,3,0,0,0,1,1,0,0,3479.2689885985
39,6,2,1,2,0,1,0,0,0,1,0,12113.4456234852
39,6,1,1,3,1,0,0,0,0,0,1,8744.5145343444
39,6,2,1,1,0,1,0,0,0,0,1,9122.77343329952
39,6,2,1,3,0,0,0,1,1,0,0,2934.67063974295
39,6,2,1,1,0,0,1,0,0,1,0,9132.86524557494
39,6,2,1,1,0,1,0,0,0,1,0,5846.65229703186
39,6,2,2,1,0,0,1,0,1,0,0,12893.4530527109
39,6,2,1,1,0,1,0,0,0,0,1,26436.9279039783
39,6,1,1,1,0,1,0,0,0,1,0,10282.7826102462
39,6,1,1,1,1,0,0,0,0,1,0,6990.39595018441
39,6,2,1,1,0,1,0,0,0,1,0,12613.6755933245
39,6,1,1,0,0,0,0,0,0,0,0,5655.87317077549
39,6,1,1,3,1,0,0,0,0,1,0,5789.77761436823
39,6,2,1,3,0,0,1,0,1,0,0,7360.43279370303
39,6,2,1,1,0,0,1,0,0,0,1,13232.5190519066
39,6,2,1,1,0,1,0,0,0,1,0,20002.9720535514
39,6,1,1,1,0,1,0,0,0,0,1,16508.2965117178
39,6,1,1,3,0,0,0,1,0,1,0,12733.7757559971
39,6,2,1,3,0,0,1,0,0,1,0,5677.71302073504
39,6,1,1,3,1,0,0,0,1,0,0,2735.0052577449
39,6,1,1,2,0,0,1,0,1,0,0,11389.3051721551
39,6,2,1,0,0,0,0,0,0,0,0,5415.89118203068
39,6,1,1,1,0,0,1,0,0,1,0,12196.5988208656
39,6,1,1,1,0,1,0,0,1,0,0,7917.9487006682
39,6,2,1,0,0,0,0,0,0,0,0,27793.3053164447
39,6,1,2,3,1,0,0,0,0,1,0,6075.32725147625
39,6,1,1,1,0,1,0,0,0,1,0,7565.87019531288
39,6,2,1,3,0,0,1,0,0,1,0,12688.4812170455
39,6,1,1,0,0,0,0,0,0,0,0,6541.51785057634
39,6,2,1,1,0,1,0,0,1,0,0,2254.26838590182
39,6,2,1,0,0,0,0,0,0,0,0,4795.86165170684
39,6,1,1,1,0,0,1,0,1,0,0,1943.15455355826
39,6,1,1,3,1,0,0,0,0,1,0,15606.0577616155
39,6,1,1,3,1,0,0,0,0,1,0,15152.87311867
39,6,1,1,1,0,1,0,0,0,0,1,7541.84225336048
39,6,1,1,1,0,1,0,0,1,0,0,10808.4952231446
39,6,1,1,1,0,1,0,0,0,1,0,12438.1298817481
39,6,1,1,0,0,0,0,0,0,0,0,8693.89332557252
39,6,1,1,3,0,0,0,1,0,1,0,11529.1480712469
39,6,1,1,0,0,0,0,0,0,0,0,5540.95873380115
39,6,1,1,1,0,1,0,0,0,0,1,7384.17008697946
39,6,1,1,1,0,1,0,0,0,1,0,14740.3529368356
39,6,2,1,3,0,1,0,0,1,0,0,3331.09406173257
39,6,2,1,1,0,1,0,0,0,1,0,2409.30908880649
39,6,1,1,3,1,0,0,0,0,0,1,5078.648956374
39,6,2,1,3,0,0,0,1,0,1,0,12048.1049715658
39,6,2,1,0,0,0,0,0,0,0,0,2362.94835894243
39,6,2,1,1,0,0,1,0,0,0,1,8901.94303220364
39,6,2,1,1,0,1,0,0,1,0,0,9554.3580110619
39,6,1,1,2,0,1,0,0,0,1,0,9254.56433409735
39,6,2,1,1,0,1,0,0,0,0,1,20807.9920635163
39,6,2,1,3,0,0,1,0,1,0,0,5743.66038477571
39,6,1,1,1,0,1,0,0,0,1,0,7682.86478665076
39,6,2,1,3,0,1,0,0,1,0,0,5819.0039835546
39,6,2,1,3,0,1,0,0,0,0,1,9928.1751274616
39,6,2,1,3,0,0,1,0,0,1,0,3977.69298054067
39,6,2,1,1,0,1,0,0,0,0,1,9874.33578133806
39,6,1,1,3,0,0,0,1,0,0,1,12044.7293771461
39,6,1,1,3,0,0,1,0,0,0,1,14054.0526523123
39,6,1,1,3,0,0,0,1,0,1,0,13041.2579641404
39,6,2,1,3,0,0,0,1,1,0,0,18657.2226734974
39,6,1,1,1,0,1,0,0,0,1,0,6528.21051632337
39,6,2,1,3,0,0,0,1,1,0,0,6553.42843707798
39,6,2,1,1,0,1,0,0,0,1,0,14346.4504726286
39,6,2,2,3,0,0,0,1,1,0,0,3570.56493936154
39,6,2,1,3,0,1,0,0,1,0,0,3076.19037737069
39,6,1,1,0,0,0,0,1,0,0,0,15306.7221831676
39,6,1,1,3,0,0,0,1,1,0,0,18758.7434049778
39,6,1,1,3,0,0,1,0,0,1,0,12446.5792309675
39,6,1,1,3,0,0,1,0,0,1,0,8588.57659353823
39,6,1,1,0,0,0,0,0,0,0,0,13239.7322890948
39,6,2,1,3,0,0,1,0,0,1,0,6051.04860257987
39,6,1,1,3,0,0,0,1,1,0,0,7421.08132890428
39,6,2,1,1,0,1,0,0,0,0,1,3923.79557047643
39,6,1,1,1,0,0,0,1,0,0,1,11264.6598755307
39,6,2,1,0,0,0,0,1,0,0,0,1444.70780861484
39,6,2,1,1,0,0,1,0,0,1,0,11034.9009273313
39,6,1,1,0,0,0,0,0,0,0,0,10036.1023878471
39,6,2,1,1,0,1,0,0,0,1,0,8154.61683574979
39,6,2,1,3,0,0,1,0,0,1,0,16254.6629967072
39,6,1,1,0,0,0,0,0,0,0,0,7093.42835099031
39,6,1,1,3,0,0,0,1,0,0,1,15940.3087847271
39,6,1,1,0,0,0,0,0,0,0,0,6517.83938541832
39,6,2,1,1,0,1,0,0,0,0,1,15408.3149455442
39,6,2,1,1,0,1,0,0,0,0,1,74626.1272955591
39,6,2,1,3,0,1,0,0,0,1,0,7950.28929296497
39,6,2,1,3,1,0,0,0,0,0,1,10847.3104037758
39,6,2,1,3,0,0,1,0,0,1,0,8284.61187359426
39,6,1,1,3,0,0,0,1,0,1,0,10947.6805126498
39,6,1,1,2,0,1,0,0,0,1,0,8184.49996050461
39,6,2,1,1,0,1,0,0,0,1,0,20992.9553956303
39,6,1,1,0,0,0,0,0,0,0,0,2390.03524032629
39,6,1,1,1,0,1,0,0,0,1,0,7080.09347232545
39,6,1,1,3,0,0,1,0,0,1,0,8590.76800497522
39,6,2,1,3,0,0,1,0,1,0,0,2764.66242705941
39,6,2,1,3,0,0,0,1,1,0,0,10565.4058271115
39,6,2,1,3,0,1,0,0,0,1,0,1665.15146341217
39,6,2,1,1,0,1,0,0,0,0,1,11575.0242988715
39,6,2,1,3,0,0,0,1,1,0,0,21979.4910271492
39,6,1,1,3,0,0,1,0,0,1,0,7221.06177508329
39,6,1,1,3,0,0,1,0,0,0,1,7955.37743638549
39,6,1,1,1,0,1,0,0,1,0,0,8070.30428789043
39,6,2,1,0,0,0,0,0,0,0,0,4436.02074748257
39,6,2,1,1,0,1,0,0,0,1,0,9817.30334056385
39,6,1,1,1,0,1,0,0,0,1,0,1666.05685306517
39,6,1,1,1,0,1,0,0,0,1,0,6945.79909080452
39,6,1,1,0,0,0,0,0,0,0,0,5460.09390409542
39,6,2,1,0,0,1,0,0,0,0,0,8683.35996879221
39,6,2,1,3,0,0,0,1,1,0,0,-1582.49532225197
39,6,2,1,0,0,0,0,0,0,0,0,10077.7358493576
39,6,1,1,2,1,0,0,0,0,1,0,17185.6147206014
39,6,2,1,3,0,1,0,0,0,1,0,12808.6284660951
39,6,1,1,3,0,0,0,1,1,0,0,7327.80724943612
39,6,2,2,3,0,1,0,0,1,0,0,11671.7314501858
39,6,2,1,3,0,0,1,0,0,1,0,5264.20175515465
39,6,2,1,1,0,1,0,0,1,0,0,2473.80323069741
39,6,1,1,3,0,0,0,1,1,0,0,10634.5656111306
39,6,2,1,3,0,0,1,0,0,0,1,23974.662157122
39,6,1,1,3,0,0,1,0,1,0,0,11354.2043726762
39,6,1,1,3,0,1,0,0,0,1,0,4312.03260250106
39,6,1,1,3,0,0,1,0,0,1,0,5859.342283594
39,6,2,1,3,0,0,0,1,1,0,0,9666.54338380836
39,6,1,1,1,0,0,1,0,0,1,0,12767.567851997
39,6,2,1,3,0,1,0,0,0,1,0,7119.73556444574
39,6,1,1,3,0,0,1,0,1,0,0,19250.4144535666
39,6,1,1,0,0,0,0,0,0,0,0,7338.71099406145
39,6,1,1,3,0,0,0,1,1,0,0,9217.37850731051
39,6,1,1,3,1,0,0,0,0,1,0,2739.98492245402
39,6,1,1,3,0,0,0,1,1,0,0,4214.67388162546
39,6,2,1,1,0,1,0,0,0,1,0,8690.06912030518
39,6,1,1,0,0,0,0,0,0,0,0,8920.86563943299
39,6,2,1,0,0,0,0,0,0,0,0,11713.7485029113
39,6,1,1,3,0,0,1,0,0,1,0,9264.75082811579
39,6,1,1,0,0,1,0,0,0,0,0,6179.33434749504
39,6,2,1,1,0,1,0,0,0,1,0,3868.9161933583
39,6,2,1,3,0,1,0,0,0,0,1,10800.8057230929
39,6,2,1,1,0,0,1,0,0,0,1,16195.6848090188
39,6,1,1,0,0,0,0,0,0,0,0,10827.7336864156
39,6,2,1,3,0,0,0,1,0,1,0,12547.8589126496
39,6,1,1,1,0,0,1,0,0,1,0,4417.662722093
39,6,1,1,1,0,0,1,0,0,1,0,12965.5268514426
39,6,2,1,1,0,0,1,0,1,0,0,15922.6552920891
39,6,1,1,1,0,1,0,0,0,1,0,8911.17587421953
39,6,2,1,0,0,0,0,0,0,0,0,6947.92384413387
39,6,2,1,1,0,0,1,0,0,0,1,16114.8143396658
39,6,2,1,3,0,0,0,1,0,1,0,10560.8882687155
39,6,2,2,0,0,0,0,0,0,0,0,7197.53259246689
39,6,1,1,1,0,1,0,0,0,1,0,8616.74156447111
39,6,2,1,3,0,1,0,0,1,0,0,6325.56655306665
39,6,1,1,1,0,0,1,0,0,1,0,2690.5089005862
39,6,1,1,3,0,0,0,1,1,0,0,5010.20036174384
39,6,1,1,3,1,0,0,0,0,1,0,7943.24126139819
39,6,2,1,1,1,0,0,0,1,0,0,9516.42997437267
39,6,1,2,3,0,0,0,1,1,0,0,3103.00526802674
39,6,1,1,3,0,0,1,0,0,1,0,4100.46414405037
39,6,1,1,0,0,0,0,0,0,0,0,3594.15739368953
39,6,2,1,3,0,0,1,0,1,0,0,1456.72100962568
39,6,2,1,2,1,0,0,0,0,1,0,5705.14320213319
39,6,2,1,1,0,1,0,0,0,1,0,22524.3286155896
39,6,1,1,3,0,0,1,0,1,0,0,9022.5788500921
39,6,2,1,3,1,0,0,0,0,1,0,4633.06427551857
39,6,2,1,3,0,0,0,1,1,0,0,5481.88761404746
39,6,1,1,3,1,0,0,0,0,1,0,24031.6345899983
39,6,1,1,0,0,0,0,0,0,0,0,9220.1447887296
39,6,1,1,1,0,0,1,0,0,1,0,4271.97678384945
39,6,1,1,3,1,0,0,0,0,1,0,5304.28435192475
39,6,2,1,3,0,1,0,0,0,1,0,20120.5875996473
39,6,2,1,3,1,0,0,0,0,1,0,3601.08199223529
39,6,1,1,0,0,0,0,0,0,0,0,6729.58018060632
39,6,1,1,3,0,1,0,0,0,1,0,4762.47822481346
39,6,2,1,1,0,1,0,0,1,0,0,3750.79533430608
39,6,2,1,3,1,0,0,0,0,1,0,18666.0987165891
39,6,1,1,0,0,0,0,0,0,0,0,14511.559336703
39,6,2,1,3,0,0,1,0,0,1,0,14958.4589682419
39,6,1,1,3,0,1,0,0,0,0,1,8613.2273528815
39,6,2,1,1,0,0,1,0,0,0,1,15332.9679531811
39,6,2,1,3,0,0,1,0,0,1,0,10195.4248050702
39,6,1,1,3,1,0,0,0,0,1,0,6574.82891317903
39,6,2,1,3,0,0,0,1,0,1,0,17324.9545216015
39,6,2,1,1,0,0,1,0,0,1,0,22906.1793144331
39,6,1,1,3,0,0,1,0,1,0,0,868.478288291855
39,6,1,1,0,0,0,0,0,0,0,0,26895.5458380587
39,6,2,1,3,0,0,0,1,1,0,0,5463.21177851537
39,6,2,1,3,0,0,1,0,1,0,0,3680.37984426296
39,6,2,1,0,0,0,0,0,0,0,0,9324.31217218495
39,6,1,1,3,0,0,1,0,0,1,0,8244.2449818243
39,6,2,1,1,0,1,0,0,0,1,0,11350.3666200403
39,6,1,1,1,0,1,0,0,0,0,1,6238.98651678856
39,6,2,1,3,0,0,1,0,0,1,0,6449.5136074012
39,6,2,1,0,0,0,0,0,0,0,0,8259.60859528046
39,6,2,1,1,0,0,1,0,1,0,0,13665.1469714449
39,6,2,1,0,0,0,0,0,0,0,0,6540.9903834258
39,6,1,1,1,1,0,0,0,0,1,0,11503.711896793
39,6,2,1,1,0,0,1,0,1,0,0,4686.77271531044
39,6,2,1,1,0,0,1,0,0,1,0,12635.7366434727
39,6,2,1,0,0,0,0,0,0,0,0,13649.9750162007
39,6,2,1,1,0,1,0,0,0,0,1,21597.3668771212
39,6,2,1,3,0,0,1,0,0,1,0,7694.9560154864
39,6,1,1,1,0,1,0,0,0,1,0,7379.10768764867
39,6,1,1,3,0,1,0,0,1,0,0,2674.12451129453
39,6,1,1,1,0,1,0,0,0,1,0,19302.2958561
39,6,1,1,3,0,0,0,1,1,0,0,7837.48688450242
39,6,2,1,1,0,1,0,0,1,0,0,2922.74596085486
39,6,2,1,3,0,0,0,1,1,0,0,400.922681739195
39,6,1,1,1,0,0,1,0,1,0,0,13010.5650668028
39,6,2,1,1,0,1,0,0,0,0,1,29111.4629059281
39,6,2,1,3,0,0,0,1,1,0,0,13337.7949899887
39,6,2,1,1,0,1,0,0,0,1,0,10677.4993947106
39,6,2,1,1,0,0,1,0,0,1,0,9032.25766030644
39,6,2,1,3,0,0,0,1,1,0,0,11617.3904246155
39,6,1,1,3,0,0,0,1,0,1,0,1597.600688573
39,6,1,1,1,0,1,0,0,0,1,0,3806.6509239978
39,6,1,1,3,0,0,0,1,1,0,0,7020.59351708497
39,6,2,1,3,0,0,0,1,0,1,0,6413.67417963254
39,6,1,1,3,1,0,0,0,0,1,0,8110.69874768562
39,6,1,1,3,0,0,0,1,1,0,0,6916.65496543269
39,6,1,1,2,0,0,1,0,1,0,0,2569.51034712442
39,6,2,1,2,0,1,0,0,0,1,0,10310.490282823
39,6,1,1,1,1,0,0,0,0,1,0,7593.00869231176
39,6,2,1,3,0,0,0,1,1,0,0,11353.3239605761
39,6,1,1,3,0,0,0,1,1,0,0,4954.18330796417
39,6,2,1,0,0,0,0,0,0,0,0,8007.47064909015
39,6,1,1,3,0,0,0,1,1,0,0,6305.15172135047
39,6,2,1,1,0,1,0,0,0,0,1,13228.9004514459
39,6,1,2,1,1,0,0,0,0,0,1,13525.5870829473
39,6,2,1,0,0,0,0,0,0,0,0,14154.8459545306
39,6,1,1,1,0,0,1,0,0,0,1,18166.5752819967
39,6,1,1,1,0,1,0,0,0,1,0,33698.9548774596
39,6,2,1,3,0,0,0,1,1,0,0,2380.9287529834
39,6,2,1,0,0,0,0,0,0,0,0,2029.44560427051
39,6,2,2,0,0,0,0,0,0,0,0,2659.94267226015
39,6,2,1,3,0,0,0,1,1,0,0,6308.68653843244
39,6,1,1,3,0,0,1,0,1,0,0,7090.59605095005
40,7,1,2,1,0,1,0,0,1,0,0,6215.56710784937
40,7,1,2,3,0,0,1,0,1,0,0,14462.3569523806
40,7,2,1,3,0,0,0,1,0,0,1,14863.4144837036
40,7,2,1,3,0,0,0,1,1,0,0,7487.71252373524
40,7,1,1,1,0,1,0,0,0,1,0,7902.7101733004
40,7,2,1,3,0,1,0,0,0,0,1,10185.0278170789
40,7,1,1,1,0,1,0,0,0,1,0,11556.5759463421
40,7,1,1,1,0,0,1,0,1,0,0,14744.5322656237
40,7,2,1,3,0,0,1,0,0,1,0,8295.0494734675
40,7,2,1,3,0,0,0,1,1,0,0,6169.31531383473
40,7,2,1,2,0,1,0,0,0,0,1,11256.3084861602
40,7,2,2,1,0,1,0,0,0,0,1,8124.9357035776
40,7,1,2,3,1,0,0,0,0,1,0,4895.40433884059
40,7,1,2,1,0,0,0,1,1,0,0,7429.61873996006
40,7,2,1,0,1,0,0,0,0,0,0,7907.11079928653
40,7,2,1,3,0,0,0,1,1,0,0,7696.77000437223
40,7,1,1,3,0,0,0,1,1,0,0,13429.0051849295
40,7,2,1,3,0,0,0,1,1,0,0,5917.52774065921
40,7,1,2,1,0,0,1,0,0,1,0,9219.22973230562
40,7,1,1,3,0,0,0,1,0,1,0,4148.0037586957
40,7,2,1,3,0,0,1,0,1,0,0,20255.951469878
40,7,2,1,3,0,1,0,0,1,0,0,12945.3671151522
40,7,2,1,3,0,0,1,0,0,0,1,14060.9695780073
40,7,1,1,3,0,1,0,0,0,0,1,34600.188874832
40,7,1,1,1,0,0,0,1,1,0,0,10594.1672268272
40,7,2,1,3,1,0,0,0,0,1,0,11011.5865870832
40,7,1,2,3,0,0,0,1,1,0,0,2585.37160747544
40,7,1,1,1,0,1,0,0,0,0,1,12798.8432329694
40,7,2,1,1,0,1,0,0,0,1,0,21245.6583706302
40,7,2,1,3,0,0,0,1,1,0,0,6110.80057920707
40,7,2,1,3,0,0,0,1,1,0,0,4644.59330055767
40,7,2,1,3,0,0,0,1,1,0,0,11458.948422159
40,7,2,1,3,0,0,0,1,1,0,0,6364.95005535801
40,7,1,1,1,0,1,0,0,0,1,0,16775.8469038571
40,7,2,1,0,0,0,0,1,0,0,0,6302.44297172353
40,7,2,1,0,0,0,0,0,0,0,0,5262.54259509397
40,7,2,1,3,0,0,0,1,1,0,0,9521.9656550931
40,7,1,1,1,0,1,0,0,1,0,0,14878.6291714366
40,7,1,1,1,0,0,1,0,0,1,0,12866.7230380953
40,7,2,1,1,0,0,1,0,0,1,0,19014.6125306672
40,7,2,1,0,0,0,0,0,0,0,0,11470.3066037719
40,7,1,1,0,0,0,1,0,0,0,0,9922.93435653265
40,7,1,1,1,0,1,0,0,0,0,1,17818.1882906045
40,7,1,1,1,1,0,0,0,0,1,0,2611.83504240751
40,7,2,1,3,0,0,1,0,1,0,0,21453.7605290309
40,7,2,1,3,0,0,1,0,1,0,0,19180.0731326741
40,7,2,1,1,0,0,1,0,1,0,0,8490.31851030732
40,7,2,1,3,0,0,0,1,1,0,0,7025.689445136
40,7,1,1,0,0,1,0,0,0,0,0,1798.96483096
40,7,2,1,1,0,0,1,0,0,0,1,25266.1504751518
40,7,2,1,3,0,1,0,0,0,1,0,2794.99216738716
40,7,1,1,2,0,1,0,0,0,1,0,4471.6538292682
40,7,2,2,0,0,0,0,0,0,0,0,7555.27762438874
40,7,1,1,3,1,0,0,0,0,1,0,4587.800509297
40,7,1,2,3,0,0,0,1,1,0,0,9513.67604430638
40,7,1,1,0,0,0,0,0,0,0,0,7037.80740559238
40,7,2,1,3,0,1,0,0,0,1,0,11635.9655922963
40,7,1,1,3,0,0,0,1,1,0,0,2810.86500231479
41,1,2,1,3,0,0,0,1,1,0,0,13065.4124108139
41,1,2,2,0,0,0,0,0,0,0,0,7559.32285487642
41,1,2,1,3,0,1,0,0,0,1,0,22091.7040459399
41,1,2,1,0,0,0,0,0,0,0,0,7412.42559783527
41,1,1,1,1,0,1,0,0,1,0,0,4894.19717398564
41,1,1,1,1,0,1,0,0,0,0,1,28920.6158760568
41,1,2,1,3,0,0,0,1,1,0,0,17712.8670562816
41,1,2,1,2,1,0,0,0,0,1,0,22543.480099622
41,1,2,1,1,0,1,0,0,0,0,1,12102.1506911959
41,1,2,1,3,0,0,0,1,1,0,0,7127.91508191287
41,1,1,1,1,0,1,0,0,0,0,1,16250.392397429
41,1,1,1,1,0,1,0,0,0,0,1,32153.049843133
41,1,1,1,0,0,0,0,0,0,0,0,5981.23008837799
41,1,1,1,3,0,1,0,0,0,1,0,14488.8127726358
41,1,1,1,3,0,1,0,0,1,0,0,11237.0124642438
41,1,1,1,1,0,1,0,0,1,0,0,3877.64703377832
41,1,1,1,1,0,1,0,0,0,1,0,6533.48640081795
41,1,1,1,1,0,1,0,0,1,0,0,16613.6104598216
41,1,2,1,3,0,0,0,1,1,0,0,8831.2626160261
41,1,2,1,3,0,0,1,0,1,0,0,3451.4793762495
41,1,2,1,1,0,1,0,0,0,1,0,19276.1030776892
41,1,2,1,2,0,1,0,0,0,0,1,8766.60283111673
41,1,1,1,1,0,0,1,0,0,0,1,27592.6953923702
41,1,2,1,3,0,0,1,0,0,1,0,12048.6737269074
41,1,2,1,1,0,1,0,0,0,1,0,10525.6236765671
41,1,2,1,1,0,0,1,0,0,1,0,21179.4038060767
41,1,1,1,0,0,0,0,0,0,0,0,7489.31060991741
41,1,2,1,3,1,0,0,0,0,1,0,12127.1129302428
41,1,2,1,3,1,0,0,0,0,1,0,8067.34445522317
41,1,1,1,1,1,0,0,0,0,1,0,6802.72919548398
41,1,2,1,1,0,1,0,0,0,0,1,18179.7390728081
41,1,1,1,1,0,1,0,0,0,1,0,9461.08461365482
41,1,2,1,3,0,1,0,0,0,0,1,15599.3517484789
41,1,2,1,3,0,0,0,1,1,0,0,3558.38774373655
41,1,2,1,0,0,0,0,0,0,0,0,10373.077640269
41,1,2,1,3,0,0,1,0,1,0,0,2934.86099048684
41,1,2,1,3,0,1,0,0,0,1,0,7037.16703854717
41,1,1,1,1,0,1,0,0,0,1,0,13357.4445382722
41,1,2,1,3,1,0,0,0,0,1,0,13411.3491590469
41,1,2,1,0,0,0,0,0,0,0,0,6149.85579907344
41,1,1,1,1,0,0,1,0,0,1,0,9842.816149774
41,1,1,1,3,1,0,0,0,1,0,0,5263.91606861843
41,1,1,1,1,0,1,0,0,0,1,0,6196.22593513891
41,1,2,1,0,0,0,0,0,0,0,0,9505.05557686623
41,1,1,1,1,0,1,0,0,0,0,1,10789.1202181423
41,1,1,1,3,1,0,0,0,0,1,0,8792.91034276516
41,1,1,1,1,0,1,0,0,0,1,0,13821.4136378976
41,1,1,1,1,0,1,0,0,0,1,0,9692.63641943512
41,1,2,1,0,0,0,0,0,0,0,0,11940.8247685917
41,1,1,1,0,0,0,0,0,0,0,0,9970.83151624696
41,1,2,1,3,0,1,0,0,0,1,0,7138.51554228022
41,1,2,1,0,0,0,1,0,0,0,0,24717.0627728349
41,1,1,1,1,1,0,0,0,0,1,0,11799.6050834915
41,1,2,1,0,0,0,0,0,0,0,0,7611.30855496177
41,1,1,1,3,0,1,0,0,0,1,0,4882.36867669108
41,1,2,1,2,0,1,0,0,0,0,1,10040.6712732217
41,1,2,1,0,0,0,0,0,0,0,0,17071.5885990669
41,1,2,1,2,0,1,0,0,1,0,0,11576.8085678816
41,1,2,1,0,0,0,0,0,0,0,0,5037.80113744923
41,1,1,1,3,0,0,0,1,1,0,0,13547.6704133163
41,1,1,1,1,0,1,0,0,0,1,0,13005.4888495276
41,1,1,1,3,0,0,0,1,1,0,0,18470.4194833729
41,1,2,1,1,0,1,0,0,0,1,0,10033.1329343105
41,1,2,1,3,1,0,0,0,0,1,0,16852.2993594654
41,1,1,1,1,1,0,0,0,1,0,0,8459.106745534
41,1,2,1,3,0,0,0,1,1,0,0,9506.15441175474
41,1,1,1,1,0,1,0,0,0,1,0,23644.5229052392
41,1,2,1,1,0,1,0,0,0,0,1,14965.0831231023
41,1,1,1,3,1,0,0,0,0,1,0,8708.47169935534
41,1,1,1,1,0,1,0,0,0,1,0,12535.3990767613
41,1,2,1,3,0,0,0,1,1,0,0,13831.0844780821
41,1,2,1,0,0,0,0,0,0,0,0,19771.2539245252
41,1,1,1,3,0,1,0,0,0,1,0,3633.72963216756
41,1,2,1,2,0,1,0,0,0,1,0,5857.17489149007
41,1,2,1,0,0,0,0,0,0,0,0,4274.38180333094
41,1,1,1,1,0,1,0,0,0,1,0,11321.4733386531
41,1,2,1,3,1,0,0,0,0,1,0,2634.49597061107
41,1,2,1,0,0,0,0,0,0,0,0,2676.89819881496
41,1,1,1,3,0,1,0,0,1,0,0,1751.92766816004
41,1,1,1,1,0,1,0,0,0,0,1,10365.8207660783
41,1,2,1,3,0,1,0,0,0,0,1,24904.6603746232
41,1,1,1,1,0,1,0,0,0,1,0,11357.9881214754
41,1,2,1,1,0,1,0,0,1,0,0,17386.4476145431
41,1,2,1,3,0,1,0,0,0,1,0,4140.72066164649
41,1,1,1,0,0,0,0,0,0,0,0,5834.05063938057
41,1,2,1,1,0,1,0,0,0,0,1,8564.0199576299
41,1,2,1,0,0,0,0,0,0,0,0,24980.9183591016
41,1,2,1,3,1,0,0,0,0,1,0,17829.8606883102
41,1,1,1,3,0,1,0,0,0,1,0,3823.61858352524
41,1,2,1,2,1,0,0,0,0,0,1,18536.4444843479
41,1,2,1,1,0,1,0,0,0,0,1,16648.7629973258
41,1,2,1,2,0,1,0,0,0,1,0,10440.8847073596
41,1,2,1,0,0,0,0,0,0,0,0,9159.2436325147
41,1,1,1,1,0,1,0,0,0,1,0,35787.4646705864
41,1,2,1,3,0,1,0,0,0,0,1,17695.4891248067
41,1,1,1,1,0,1,0,0,0,1,0,19149.0725531283
41,1,1,1,2,0,0,1,0,1,0,0,4152.50174145265
41,1,2,1,1,0,1,0,0,0,1,0,6105.22679609307
41,1,1,1,1,0,1,0,0,0,1,0,11149.8596432191
41,1,2,1,1,0,1,0,0,0,0,1,19632.7286671963
41,1,2,1,0,0,0,0,0,0,0,0,9010.95158305937
41,1,1,1,3,1,0,0,0,1,0,0,4799.25703330201
41,1,1,1,1,0,1,0,0,0,0,1,28036.2635960047
41,1,1,1,3,1,0,0,0,1,0,0,12153.3693753307
41,1,1,1,0,0,0,0,0,0,0,0,10472.5837141279
41,1,1,1,0,0,0,0,0,0,0,0,19501.8508355892
41,1,2,1,2,1,0,0,0,0,1,0,8309.58132833833
41,1,2,1,1,0,1,0,0,0,0,1,13365.8284207391
41,1,1,1,1,0,1,0,0,0,1,0,8953.80823749655
41,1,1,1,2,0,1,0,0,0,1,0,5193.72966973311
41,1,1,1,0,0,0,0,0,0,0,0,14961.0502293562
41,1,1,1,1,1,0,0,0,0,1,0,8119.4891934322
41,1,1,1,1,0,1,0,0,1,0,0,13240.6535179074
41,1,1,1,1,0,0,1,0,0,1,0,3381.37225728374
